,uts,accelerateX,accelerateY,accelerateZ,compass,gps.x,gps.y,gyro.x,gyro.y,gyro.z,heartrate,light,pressure
62,2018-11-18 10:34:46+07:00,0.9893448,1.4625096000000002,9.389216000000001,55.600372,0.0,0.0,0.06491773599999999,-0.015963377,-0.011706476,84.0,308.0,1012.6891
63,2018-11-18 10:35:16+07:00,0.74798286,0.55919486,9.566056,55.600372,0.0,0.0,0.012770701,0.014899151999999999,0.0,83.0,342.0,1012.699
64,2018-11-18 10:35:37+07:00,-9.408334,-2.3132505,4.3230066,55.600372,0.0,0.0,0.053211257000000005,0.85776544,1.0972161,66.0,250.0,1012.7260000000001
65,2018-11-18 10:35:58+07:00,8.289945,3.9167538,2.14597,55.89566,0.0,0.0,0.06491773599999999,0.006385351,0.04150478,84.0,291.0,1012.7239999999999
66,2018-11-18 10:36:19+07:00,2.9560857000000005,0.43492934,9.3581505,55.89566,0.0,0.0,0.030862529,-0.06066083,0.06811041,84.0,297.0,1012.712
67,2018-11-18 10:36:40+07:00,6.566955,-3.168771,3.9191434000000003,55.89566,0.0,0.0,-1.5431264999999998,2.0167067,-0.13834926,105.0,6.0,1012.716
68,2018-11-18 10:37:00+07:00,3.7829294,-4.2106895,6.2204456,53.441832999999995,0.0,0.0,0.6938748,0.72260886,-0.44697455,90.0,87.0,1012.677
69,2018-11-18 10:37:27+07:00,4.7268696,-4.8224583,5.7735677,53.441803,0.0,0.0,-0.47251597,-0.47038752,-0.14260617,85.0,171.0,1012.7139999999999
70,2018-11-18 10:37:48+07:00,2.6979957000000003,-4.63606,7.025781599999999,53.441832999999995,0.0,0.0,-0.6555626999999999,0.024477178,1.0110139,86.0,74.0,1012.66
71,2018-11-18 10:38:08+07:00,0.6834604000000001,-3.6180387,8.760719,52.529419999999995,0.0,0.0,-1.3920065000000001,0.04363323,0.17453292,88.0,281.0,1012.665
72,2018-11-18 10:38:29+07:00,0.44209849999999995,-2.0886168,9.491975,52.529419999999995,0.0,0.0,-0.04789013,-0.004256899999999999,-0.018091828,80.0,320.0,1012.6460000000001
73,2018-11-18 10:38:50+07:00,1.2044197,-3.9788866,8.765499,49.551790000000004,0.0,0.0,0.024477178,0.012770701,0.001064225,88.0,281.0,1012.701
74,2018-11-18 10:39:11+07:00,0.99651396,-10.168265,0.8029465,47.247833,0.0,0.0,-0.003192675,0.014899151999999999,-0.001064225,88.0,386.0,1012.697
75,2018-11-18 10:39:32+07:00,0.95349896,-10.182604,0.34411994,45.41577,0.0,0.0,-0.009578026,-0.001064225,-0.003192675,80.0,374.0,1012.67896
76,2018-11-18 10:39:54+07:00,0.8483511999999999,-10.168265,1.056257,45.41577,0.0,0.0,0.001064225,0.00212845,-0.011706476,75.0,373.0,1012.664
77,2018-11-18 10:40:27+07:00,0.8148951,-10.005765,1.5150836,45.41577,0.0,0.0,-0.019156052,0.0,0.010642251,78.0,367.0,1012.6481
78,2018-11-18 10:40:48+07:00,0.7862184,-10.022492,1.3836488999999998,43.97809,0.0,0.0,-0.009578026,-0.011706476,0.001064225,78.0,365.0,1012.654
79,2018-11-18 10:41:09+07:00,0.32261243,-10.089405000000001,1.7158202,43.97809,0.0,0.0,-0.010642251,0.004256899999999999,0.010642251,81.0,362.0,1012.65
80,2018-11-18 10:41:29+07:00,0.30110493,-9.938852,1.8592035,47.802887,0.0,0.0,-0.026605628,-0.001064225,-0.007449575999999999,83.0,261.0,1012.6360000000001
81,2018-11-18 10:41:50+07:00,8.734433000000001,2.5617816,2.3538759,51.118835,0.0,0.0,-0.9141693999999999,-0.040440556,-0.07555998,79.0,282.0,1012.6481
82,2018-11-18 10:42:12+07:00,8.858698,3.2165654,1.0180215,51.118835,0.0,0.0,-0.014899151999999999,0.003192675,0.003192675,87.0,224.0,1012.622
83,2018-11-18 10:42:32+07:00,1.9547923999999999,-3.3360515,8.880206,50.500609999999995,0.0,0.0,0.04789013,-0.009578026,0.017027602,84.0,165.0,1012.5969
84,2018-11-18 10:42:53+07:00,1.6847538,-4.3612423,8.550425,50.500609999999995,0.0,0.0,-0.003192675,0.003192675,-0.003192675,80.0,358.0,1012.605
85,2018-11-18 10:43:15+07:00,4.781833,-3.410133,8.614946,50.73407,0.0,0.0,-0.5044427,0.018091828,-0.22135882,88.0,311.0,1012.62
86,2018-11-18 10:43:46+07:00,2.9178502999999996,0.39191437,9.033147999999999,50.73407,0.0,0.0,-0.006385351,-0.001064225,-0.023412952,88.0,282.0,1012.615
87,2018-11-18 10:44:08+07:00,-0.007169165,-5.5561028,8.220642999999999,50.73407,0.0,0.0,0.071303084,0.003192675,-0.006385351,82.0,321.0,1012.605
88,2018-11-18 10:44:30+07:00,3.1448736,-2.3753834,5.374484,50.73407,0.0,0.0,-3.7992837,0.8673434999999999,0.012770701,81.0,185.0,1012.63104
89,2018-11-18 10:44:51+07:00,7.630381,5.1928654000000005,2.0790580000000003,52.93521,0.0,0.0,-0.06811041,-0.06385351,-0.1904963,88.0,216.0,1012.585
90,2018-11-18 10:45:13+07:00,9.061825,-0.06452248,1.9715203999999997,52.93521,0.0,0.0,-0.31713909999999995,0.010642251,0.0,92.0,175.0,1012.6089999999999
91,2018-11-18 10:45:35+07:00,9.140685000000001,-0.6547837,2.8055332,52.93521,0.0,0.0,0.16708335,-0.006385351,-0.029798305,93.0,188.0,1012.6120599999999
92,2018-11-18 10:45:56+07:00,7.6471095,5.2263209999999996,0.11231692,55.569945999999995,0.0,0.0,0.160698,0.11174364,-0.06704618,83.0,157.0,1012.6010000000001
93,2018-11-18 10:46:17+07:00,7.2241287,5.9599657,-0.31305355,55.569945999999995,0.0,0.0,-0.001064225,-0.007449575999999999,-0.001064225,87.0,175.0,1012.6410000000001
94,2018-11-18 10:46:39+07:00,9.367709,-1.2044197,1.1375076000000002,57.44333,0.0,0.0,0.005321126,0.0,-0.007449575999999999,92.0,158.0,1012.6139999999999
95,2018-11-18 10:47:00+07:00,9.241054,0.87463814,1.5126939,59.057159999999996,0.0,0.0,-0.17666137,-0.071303084,0.11067941,77.0,139.0,1012.6429400000001
96,2018-11-18 10:47:22+07:00,9.539769,-0.76949036,1.1637945,59.057159999999996,0.0,0.0,-0.03299098,0.06066083,0.04150478,78.0,138.0,1012.637
97,2018-11-18 10:47:44+07:00,9.245833,-0.22941329,2.8389892999999997,59.057159999999996,0.0,0.0,0.034055203,-0.057468157,-0.009578026,83.0,158.0,1012.6070599999999
98,2018-11-18 10:48:05+07:00,9.578005000000001,0.41103214,0.91048396,59.057159999999996,0.0,0.0,0.018091828,-0.009578026,-0.012770701,78.0,161.0,1012.617
99,2018-11-18 10:48:27+07:00,9.618628999999999,0.48989293,0.8029465,59.057159999999996,0.0,0.0,0.009578026,0.0,-0.006385351,89.0,159.0,1012.637
100,2018-11-18 10:48:49+07:00,9.131126,-2.026484,0.65000427,60.162018,0.0,0.0,-0.001064225,-0.004256899999999999,0.04150478,79.0,167.0,1012.6110000000001
101,2018-11-18 10:49:10+07:00,9.585174,-2.327589,0.12187581,60.162018,0.0,0.0,0.17559715,0.07875266,-0.13302813,86.0,134.0,1012.62
102,2018-11-18 10:49:32+07:00,9.023589,-2.208103,0.21507496,60.162018,0.0,0.0,0.04789013,-0.09258759,-0.15324841,94.0,180.0,1012.5989999999999
103,2018-11-18 10:49:54+07:00,9.685542,-2.4231777,1.1136103000000002,60.759277000000004,0.0,0.0,-0.06491773599999999,-0.14579885,-0.03724788,79.0,148.0,1012.635
104,2018-11-18 10:50:15+07:00,6.077062000000001,-7.381850200000001,-0.8364026,59.1817,0.0,0.0,0.017027602,-0.06066083,-0.026605628,65.0,18.0,1012.697
105,2018-11-18 10:50:37+07:00,4.076865,2.5020387000000004,8.607778,59.1817,0.0,0.0,-1.7272372999999999,-0.2915977,0.88330686,69.0,321.0,1012.6039999999999
106,2018-11-18 10:50:58+07:00,0.46599573,3.7518629999999997,8.880206,59.1817,0.0,0.0,-0.00212845,-0.029798305,-0.00212845,61.0,243.0,1012.6019
107,2018-11-18 10:51:19+07:00,-5.302792500000001,-5.2334905,6.8800087,59.1817,0.0,0.0,0.019156052,-0.031926755,0.13196392,64.0,99.0,1012.617
108,2018-11-18 10:51:42+07:00,-9.209988000000001,-2.3801627,1.1900814,58.792908,0.0,0.0,-0.46719483,-0.007449575999999999,-0.23519376,68.0,191.0,1012.586
109,2018-11-18 10:52:05+07:00,0.53051823,-1.605893,9.671204,58.792908,0.0,0.0,-0.85031587,-0.37779993,-0.114936315,85.0,327.0,1012.59
110,2018-11-18 10:52:36+07:00,3.5081114999999996,-0.5424668,7.04012,58.792908,0.0,0.0,-1.4505389,-0.06598196,0.07023886,66.0,91.0,1012.633
111,2018-11-18 10:52:57+07:00,-2.5617816,-5.692317,7.678176,59.94665500000001,0.0,0.0,-0.004256899999999999,-0.009578026,0.005321126,48.0,123.0,1012.6080000000001
112,2018-11-18 10:53:19+07:00,4.026681,-9.331863,1.6584668000000002,59.94665500000001,0.0,0.0,-0.038312104,-0.03299098,0.042569004,77.0,103.0,1012.595
113,2018-11-18 10:53:40+07:00,3.9525997999999998,-9.095281,1.4003769,59.56073000000001,0.0,0.0,-0.018091828,-0.003192675,0.0,78.0,141.0,1012.5939999999999
114,2018-11-18 10:54:03+07:00,1.3071778,-9.664035,2.8365996,59.56073000000001,0.0,0.0,0.003192675,-0.011706476,-0.005321126,87.0,234.0,1012.5939999999999
